"","iteration","Team","teamId","primaryKey","lastName","firstName","Position","jerseyNum","ovr_rating","speed_rating","acceleration_rating","strength_rating","agility_rating","awareness_rating","catching_rating","carrying_rating","throwPower_rating","throwAccuracy_rating","kickPower_rating","kickAccuracy_rating","runBlock_rating","passBlock_rating","tackle_rating","jumping_rating","kickReturn_rating","injury_rating","stamina_rating","toughness_rating","trucking_rating","elusiveness_rating","bCVision_rating","stiffArm_rating","spinMove_rating","jukeMove_rating","impactBlocking_rating","runBlockStrength_rating","runBlockFootwork_rating","passBlockStrength_rating","passBlockFootwork_rating","powerMoves_rating","finesseMoves_rating","blockShedding_rating","pursuit_rating","playRecognition_rating","manCoverage_rating","zoneCoverage_rating","spectacularCatch_rating","catchInTraffic_rating","routeRunning_rating","hitPower_rating","press_rating","release_rating","throwAccuracyShort_rating","throwAccuracyMid_rating","throwAccuracyDeep_rating","playAction_rating","throwOnTheRun_rating","height","weight","age","portraitId","id","_version_","encryptedId","Name","NameRM","Key","Rank"
"583",1,"ARI",7,1480,"Swearinger","D.J.","SS",36,72,82,89,63,83,65,68,64,34,30,20,15,45,45,61,89,35,91,92,88,45,40,52,39,65,72,45,45,45,45,45,65,55,62,82,65,71,74,65,55,20,92,83,15,15,10,10,15,15,70,208,25,6274,"6c3835ca-1e7c-4584-ad4b-3e7e00780007",1542388798863704064,"3i5ecdco77sau9ijevlilvopd8","D.J. Swearinger","djswearinger","SSdjswearinger",2
"536",1,"ARI",7,17839,"Christian","Marqui","SS",25,64,88,94,67,88,47,63,63,26,22,23,19,24,20,74,85,35,89,88,84,46,60,66,54,60,69,29,45,45,45,45,26,29,52,76,47,62,70,41,42,15,81,64,15,6,6,6,6,6,71,196,21,7944,"add129a4-f6f0-4c85-a9a3-63f9acfc47a1",1542388798609948672,"5fnacnsva16li8amd0e9r2c80g","Marqui Christian","marquichristian","SSmarquichristian",3
"547",1,"ARI",7,9783,"Gresham","Jermaine","TE",84,84,80,87,76,81,79,81,67,29,29,22,12,87,59,45,87,10,84,88,95,79,65,84,72,77,81,55,57,59,55,59,10,10,55,45,16,15,17,73,80,70,12,10,77,15,10,6,6,10,77,260,28,1314,"21bddb54-d3e9-49bb-897c-6d5c34f50f6d",1542388798665523200,"pkllhk31ij0k020qifs3oc524o","Jermaine Gresham","jermainegresham","TEjermainegresham",1
"568",1,"ARI",7,12365,"Niklas","Troy","TE",87,74,76,80,82,79,58,78,73,19,15,17,18,72,68,35,81,10,95,92,75,69,38,66,65,63,64,73,76,73,71,69,10,10,46,45,15,15,29,65,84,63,12,10,85,15,10,6,6,10,78,270,23,6539,"daffc7d3-a232-4060-9c7c-fb42d8cc5b1b",1542388798778769408,"1t7qf9u4sr08sjgfovclpqcb04","Troy Niklas","troyniklas","TEtroyniklas",2
"541",1,"ARI",7,2287,"Fells","Darren","TE",85,73,73,79,77,80,72,80,76,35,39,15,14,65,57,45,84,15,90,82,74,71,50,65,70,74,75,61,61,60,55,54,20,20,44,54,10,12,25,79,75,65,25,25,78,15,10,6,6,10,79,281,30,7111,"89e2bead-6d60-4319-9e9a-258c50447d7e",1542388798634065920,"ntrut7bbffdk6m6d9ur3kd1oqg","Darren Fells","darrenfells","TEdarrenfells",3
"566",1,"ARI",7,2211,"Momah","Ifeanyi","TE",80,66,82,84,75,83,57,76,68,40,33,14,22,64,48,40,89,25,83,85,78,68,59,65,68,72,71,63,58,61,55,54,10,10,35,40,17,11,22,74,75,46,15,15,85,15,10,6,6,10,79,248,26,6765,"3ad68bdb-b53c-40b8-be7c-c3688d79a20e",1542388798766186496,"r0dbcnj1cquusr0hld7g40je8o","Ifeanyi Momah","ifeanyimomah","TEifeanyimomah",4
"535",1,"ARI",7,2493,"Christian","Gerald","TE",83,63,79,88,80,82,44,72,62,35,35,30,30,68,54,40,80,35,87,84,70,57,74,75,55,76,81,67,63,61,54,52,10,10,49,45,20,15,20,82,63,46,12,18,81,15,10,6,6,10,75,244,25,7045,"78c75a42-597d-4090-b52d-b2e6c29dad14",1542388798605754368,"f49meeshg88lvt5d9h5klo492s","Gerald Christian","geraldchristian","TEgeraldchristian",5
"586",1,"ARI",7,17883,"Valles","Hakeem","TE",89,61,83,85,71,72,51,71,60,20,20,15,15,69,64,48,80,15,85,88,78,65,45,55,58,58,60,60,62,60,57,54,10,10,58,35,51,19,18,64,62,60,20,10,64,15,10,6,6,10,77,260,23,8245,"98abd11f-fd58-434c-96d0-40d107775e93",1542388798877335552,"v4gi05blpcuihsr8e168hvcs5o","Hakeem Valles","hakeemvalles","TEhakeemvalles",6
"532",1,"ARI",7,17967,"Canaday","Kameron","TE",86,42,67,78,69,61,52,55,60,11,15,15,15,47,75,46,79,6,92,84,80,55,30,45,50,40,42,76,75,69,67,64,10,10,45,50,52,15,29,35,45,40,49,25,60,15,10,6,6,10,76,245,23,7936,"83bd8040-745a-405e-aeec-1d44fb029bb0",1542388798592122880,"qba8h9fc9hj2risahqfl4jbimo","Kameron Canaday","kameroncanaday","TEkameroncanaday",7
"542",1,"ARI",7,17315,"Fitzgerald","Larry","WR",11,91,86,88,74,84,98,97,77,26,29,18,19,59,40,30,96,25,94,98,97,69,66,94,80,82,81,68,65,78,50,60,10,10,40,42,30,18,14,97,94,96,12,10,92,15,10,6,6,10,75,218,33,1111,"ea3d2c60-4b95-4760-963b-9675daa141a1",1542388798639308800,"gpequjed1qg00gds5fnefcih7g","Larry Fitzgerald","larryfitzgerald","WRlarryfitzgerald",1
"526",1,"ARI",7,10839,"Brown","John","WR",12,86,94,90,41,97,89,91,71,35,35,30,30,45,30,25,91,81,87,88,65,39,92,90,38,85,93,35,40,40,38,35,10,10,35,35,20,10,35,91,86,91,12,15,81,15,10,6,6,10,71,179,26,6363,"32a3d568-d2fb-4ecc-b78a-ba2cceddb5f3",1542388798563811328,"o1h5n1i1pilm0vcrf9u8r8eks0","John Brown","johnbrown","WRjohnbrown",2
"543",1,"ARI",7,11253,"Floyd","Michael","WR",15,85,90,90,74,87,88,88,77,29,25,19,15,60,55,40,89,40,89,95,90,72,68,83,70,71,77,66,67,65,55,49,10,10,54,45,18,12,30,93,89,88,22,10,88,15,10,6,6,10,75,225,26,5167,"28d9fa75-ecb8-4a1a-ae8e-e301e0659b9e",1542388798643503104,"ugne78kuf955ulrtqdufg0vip8","Michael Floyd","michaelfloyd","WRmichaelfloyd",3
"525",1,"ARI",7,625,"Brown","Jaron","WR",13,72,90,89,67,92,70,81,68,32,28,16,15,61,42,39,86,60,90,85,73,58,72,75,60,72,76,62,58,57,45,44,10,10,45,35,17,10,22,84,83,73,25,25,70,15,10,6,6,10,74,205,26,6727,"728e1df6-087d-4940-af3a-60fe915d6ec8",1542388798558568448,"mcjmdmt44vb064po78sd77vdvc","Jaron Brown","jaronbrown","WRjaronbrown",4
"567",1,"ARI",7,2468,"Nelson","J.J.","WR",14,67,96,94,39,92,66,83,63,28,25,21,20,31,27,24,88,77,78,86,65,25,80,86,32,80,84,25,24,25,20,22,10,10,30,24,27,19,25,76,78,67,15,15,43,29,25,21,15,15,70,160,24,7253,"49dda9b4-7390-4384-93d4-cd9952026092",1542388798772477952,"vgkb30vf7iqbsto23m6eecrarc","J.J. Nelson","jjnelson","WRjjnelson",5
"545",1,"ARI",7,14546,"Golden","Brittan","WR",10,62,87,88,54,88,55,77,63,30,30,26,26,54,22,35,88,73,92,87,66,35,82,77,35,78,87,33,30,30,30,30,15,15,45,15,15,15,20,74,75,64,12,10,55,10,10,10,10,10,71,186,28,6726,"6d919451-a75b-497c-a098-1dcfd11b0247",1542388798655037440,"d020ca0e2r5qloa72j99rc6aio","Brittan Golden","brittangolden","WRbrittangolden",6
"533",1,"ARI",7,17881,"Carlisle","Amir","WR",81,61,89,86,77,85,60,72,70,40,45,13,15,45,40,35,83,63,88,89,80,67,81,82,68,87,89,30,38,38,34,34,10,10,39,44,26,10,20,69,64,61,25,30,50,15,10,6,6,10,70,195,23,7938,"252b3135-d444-4639-933a-2bb64d3ef01a",1542388798596317184,"pcs5du75cvcr6jfdakve4ilgps","Amir Carlisle","amircarlisle","WRamircarlisle",7
"1100",1,"ATL",14,1383,"Trufant","Desmond","CB",21,91,92,93,52,97,90,74,54,22,22,25,25,45,45,74,92,50,96,93,65,15,73,74,25,69,77,45,45,45,45,45,30,40,67,83,90,87,86,60,50,30,42,91,15,6,6,6,6,6,72,190,25,6279,"8b01534a-23fa-4df5-b3c2-05af14e20f8c",1542388801263894528,"0b1ojdili2kn5j8btcoi5tr0lk","Desmond Trufant","desmondtrufant","CBdesmondtrufant",1
"1037",1,"ATL",14,1430,"Alford","Robert","CB",23,78,93,93,47,94,74,75,64,29,27,15,14,45,45,46,95,73,80,92,69,29,75,79,40,77,84,45,45,45,45,45,25,35,41,69,74,82,74,64,45,20,47,72,15,6,6,6,6,6,70,186,27,6251,"e0c1dc02-d784-499a-a8da-b3fb11a323e3",1542388800972390400,"lpgpbnov9gp8l8te7ftep1f1mk","Robert Alford","robertalford","CBrobertalford",2
"1047",1,"ATL",14,2578,"Collins","Jalen","CB",32,71,90,88,57,92,69,60,58,14,15,14,12,55,45,57,87,35,85,87,69,40,62,65,42,72,74,44,45,45,45,45,40,44,59,77,69,76,68,52,40,25,40,84,20,6,6,6,6,6,73,203,23,7055,"f0d7c20a-f75c-4102-97fd-6c8c23ad0e49",1542388801019576320,"mec94r594rv4elh788bljkga10","Jalen Collins","jalencollins","CBjalencollins",3
"1102",1,"ATL",14,10776,"Van Dyke","DeMarcus","CB",43,67,94,93,44,87,59,64,51,19,14,21,22,45,45,48,87,62,87,87,66,12,76,64,30,70,75,45,45,45,45,45,25,33,38,63,59,73,68,55,42,20,39,76,34,6,6,6,6,6,73,187,27,4497,"967d44da-7d34-4c05-81e5-c4e4b5f22b18",1542388801272283136,"ap69p1kqoaigl4o6121uloe5d4","DeMarcus Van Dyke","demarcusvandyke","CBdemarcusvandyke",4
"1057",1,"ATL",14,2700,"Goodwin","C.J.","CB",29,61,91,92,65,89,48,68,69,35,34,20,22,42,40,42,92,44,91,83,66,45,64,70,52,72,73,42,42,37,35,34,22,25,46,61,48,70,74,82,65,49,33,44,62,15,10,6,6,10,75,190,26,7477,"8262c463-1a32-47d8-801d-a8df5f2cbb54",1542388801065713664,"ko0ndsiv3d9tv7u24rg0r5a7l4","C.J. Goodwin","cjgoodwin","CBcjgoodwin",8
"1067",1,"ATL",14,17891,"Johnson","Devonte","CB",33,61,87,87,70,82,49,62,54,27,26,18,17,44,43,65,95,50,87,90,78,28,60,64,29,60,65,44,43,44,43,44,35,41,57,67,49,70,74,47,36,26,58,71,27,6,6,6,6,6,73,185,23,8079,"00f01fff-4665-429e-971d-b0b5288720c1",1542388801111851008,"97re7vef9r6ugb25pvmft968bo","Devonte Johnson","devontejohnson","CBdevontejohnson",5
"1071",1,"ATL",14,2687,"King","Akeem","CB",25,61,91,89,72,84,47,52,65,25,25,25,25,45,45,55,87,45,92,87,72,45,50,49,40,50,55,45,45,45,45,45,54,45,57,71,47,73,69,55,45,30,65,75,12,15,10,10,15,15,73,212,24,7731,"51b337e4-99f9-4fbf-8f35-3de58224409a",1542388801130725376,"npe0trrg2v98a854l8qju78l4g","Akeem King","akeemking","CBakeemking",6
"1080",1,"ATL",14,17895,"Mims II","David","CB",38,61,87,86,65,81,50,64,60,22,19,34,17,45,45,49,84,39,88,88,78,10,65,58,35,70,70,45,45,45,45,45,30,35,44,60,50,75,71,40,40,35,45,77,15,6,6,6,6,6,71,198,23,8150,"49b658d2-22e8-4e46-bd6d-323a18a6ad5d",1542388801173716992,"l89qb67qqe9vkp9qfnv58t2o6s","David Mims II","davidmimsii","CBdavidmimsii",7
"1039",1,"ATL",14,26832,"Babineaux","Jonathan","DL",95,81,69,77,86,63,86,54,40,21,14,17,15,45,45,78,68,10,88,84,85,23,10,10,10,10,10,45,45,45,45,45,70,85,82,83,86,20,34,15,15,15,52,12,15,6,6,6,6,6,74,300,34,328,"5053ba8c-6829-4ab7-ab79-a465d744740c",1542388800981827584,"t0dapnf0v1fk9t4j0iulraf87o","Jonathan Babineaux","jonathanbabineaux","DLjonathanbabineaux",1
"1045",1,"ATL",14,10696,"Clayborn","Adrian","DL",99,77,76,86,87,72,74,30,40,16,23,15,25,45,45,79,67,10,87,77,85,10,35,10,10,10,10,45,45,45,45,45,86,68,75,73,74,25,34,15,15,15,81,20,15,6,6,6,6,6,75,280,28,4338,"a0596eac-d295-4c91-a3f1-436d5d80ac54",1542388801010139136,"uhd5cq28pcialt25q71rgpc3vg","Adrian Clayborn","adrianclayborn","DLadrianclayborn",3
"1064",1,"ATL",14,20069,"Jackson","Tyson","DL",94,77,70,82,86,63,85,25,40,16,23,15,25,45,45,83,68,10,95,85,90,35,10,10,10,10,10,45,45,45,45,45,74,44,86,81,85,24,30,15,15,15,75,20,15,6,6,6,6,6,76,296,30,1620,"d96ae58d-1af9-4c44-afec-aa818770a7d2",1542388801098219520,"of3ev77fl31rp4cj05mphvdlqo","Tyson Jackson","tysonjackson","DLtysonjackson",2
"1101",1,"ATL",14,11304,"Upshaw","Courtney","DL",91,76,79,84,74,72,78,41,40,32,40,16,15,45,45,86,78,12,98,83,94,55,20,25,39,20,19,45,45,45,45,45,76,60,84,85,78,59,65,15,15,15,89,26,25,6,6,6,6,6,74,272,26,5536,"e50e4598-1ec6-4c84-885d-09d5756b1c90",1542388801268088832,"csvtj4jq0hph0lqpqp0vetvotk","Courtney Upshaw","courtneyupshaw","DLcourtneyupshaw",4
"1085",1,"ATL",14,10701,"Reed","Brooks","DL",50,75,81,89,72,72,72,47,60,28,40,25,25,45,45,86,67,11,87,90,88,55,35,40,60,35,35,45,45,45,45,45,79,58,79,84,73,60,69,25,20,15,84,68,25,6,6,6,6,6,75,254,29,4454,"5b321129-eac1-4f00-980c-1d62f3a22127",1542388801196785664,"atqqjnlancqcpe4auirriid9pg","Brooks Reed","brooksreed","DLbrooksreed",5
"1058",1,"ATL",14,10869,"Hageman","Ra'Shede","DL",77,74,71,80,92,69,70,38,44,20,23,15,16,45,45,82,85,10,94,74,67,25,10,15,27,12,15,45,45,45,45,45,83,69,78,75,70,15,24,15,15,15,78,16,15,6,6,6,6,6,78,318,26,6438,"a5203fc3-e16c-4ca4-875b-b13921017341",1542388801069907968,"mnu5phno41v1a1j2fqe5kmc0c0","Ra'Shede Hageman","rashedehageman","DLrashedehageman",6
"1051",1,"ATL",14,14840,"Freeney","Dwight","DL",93,73,80,86,73,75,72,48,40,19,16,15,10,45,45,72,52,10,77,85,82,10,39,36,10,80,55,45,45,45,45,45,67,83,71,82,72,55,61,35,15,15,75,24,30,6,6,6,6,6,73,268,36,1174,"b7ffbfb2-0ad3-4e8d-9c8f-ea271dd5c36c",1542388801037402112,"hae105uhg50iel19opk4p4fdj4","Dwight Freeney","dwightfreeney","DLdwightfreeney",7
"1065",1,"ATL",14,2549,"Jarrett","Grady","DL",97,72,70,84,89,66,60,35,40,26,26,25,25,45,45,74,81,10,84,69,82,20,12,15,35,10,10,45,45,45,45,45,81,64,87,81,60,15,20,15,15,15,85,15,15,6,6,6,6,6,72,305,23,7185,"57adf9d0-b59e-4649-a135-5b5e6ddd129a",1542388801102413824,"iqjlhaf6advmrt1amhh8k01pc0","Grady Jarrett","gradyjarrett","DLgradyjarrett",9
"1094",1,"ATL",14,11792,"Shelby","Derrick","DL",90,72,74,82,76,72,68,37,22,12,15,14,12,45,45,76,86,10,90,75,74,27,22,25,31,55,25,45,45,45,45,45,82,68,84,79,68,25,33,20,15,15,75,20,25,6,6,6,6,6,74,282,27,6068,"19cce94f-6226-4ab0-bf72-197f4f829135",1542388801237680128,"r6rc3tpe2j90cbdkul0kgd0rn8","Derrick Shelby","derrickshelby","DLderrickshelby",8
"1056",1,"ATL",14,11881,"Goodman","Malliciah","DL",54,68,75,85,84,72,67,54,49,35,32,30,30,45,45,73,81,10,95,67,74,44,22,40,35,25,25,45,45,45,45,45,77,56,78,77,67,26,32,15,10,10,81,35,22,6,6,6,6,6,76,276,26,5824,"d60e7c7e-a829-4749-8475-a837ecb3d015",1542388801060470784,"7gpet5uc9sl7kpu2qg5db0fjuo","Malliciah Goodman","malliciahgoodman","DLmalliciahgoodman",10
"1076",1,"ATL",14,17892,"Mayes","Chris","DL",74,61,65,80,88,64,42,36,41,23,21,17,17,44,44,85,60,9,90,90,85,29,15,18,25,17,16,45,46,45,44,45,78,56,80,66,42,18,26,16,14,13,80,13,15,6,6,6,6,6,76,323,24,8136,"68c43a12-0e9a-4f5c-8ff7-c9d648abc49d",1542388801154842624,"c6e7p48m1oi4cgp466oantr69c","Chris Mayes","chrismayes","DLchrismayes",11
"1077",1,"ATL",14,2894,"Mbu","Joey","DL",92,59,55,78,84,59,54,34,38,20,20,20,20,45,45,81,72,10,90,78,82,35,10,20,35,10,10,45,45,45,45,45,55,73,76,76,54,11,12,15,15,15,78,10,15,6,6,6,6,6,75,310,23,7545,"a3c961fe-f64e-4d3e-8655-6b3f288ac28f",1542388801160085504,"keg7m4ak60tanl5g27a6hk2p7g","Joey Mbu","joeymbu","DLjoeymbu",12
"1066",1,"ATL",14,17889,"Johnson","Cory","DL",98,58,69,77,81,70,50,36,41,23,21,17,17,44,44,75,68,9,88,88,78,29,15,18,25,17,16,45,46,45,44,45,67,66,70,71,50,18,26,16,14,13,73,13,15,6,6,6,6,6,75,300,24,8076,"bc6c000c-cad9-4808-8f3b-98990ae9e7e6",1542388801107656704,"p37m66lf8dt0te0qgadhd2iolk","Cory Johnson","coryjohnson","DLcoryjohnson",13
"1038",1,"ATL",14,2051,"Allen","Ricardo","FS",37,76,89,89,52,92,66,75,65,28,25,46,42,45,45,60,88,50,93,94,84,20,75,82,35,75,80,45,45,45,45,45,29,39,35,73,66,81,83,50,60,20,55,56,20,6,6,6,6,6,69,186,24,6330,"ea9a1faa-4235-4621-85b8-ae80465d924f",1542388800976584704,"mjod41u4uiq4n8ofttl089db4s","Ricardo Allen","ricardoallen","FSricardoallen",1
"1098",1,"ATL",14,2820,"Therezie","Robenson","FS",27,68,92,91,71,82,58,57,58,30,28,45,35,45,45,67,85,45,86,88,75,35,57,56,39,55,54,45,45,45,45,45,44,50,51,72,58,59,72,45,42,20,71,57,20,6,6,6,6,6,69,212,25,7825,"60a25498-d984-478b-ab7f-d54aebdebd89",1542388801254457344,"4rehauh4ujd6lp2m3vmk456hdg","Robenson Therezie","robensontherezie","FSrobensontherezie",2
"1042",1,"ATL",14,15694,"Bryant","Matt","K",3,81,54,56,42,51,69,27,40,31,16,90,89,15,32,15,32,10,80,79,60,10,25,10,10,10,10,15,15,15,32,32,10,10,15,18,17,11,13,12,10,10,12,10,12,35,30,25,20,20,69,203,41,591,"1fd9b8df-14c8-42e0-b9a8-20344f74353b",1542388800995459072,"o4m240a1ft73fgrg8281b44964","Matt Bryant","mattbryant","Kmattbryant",1
"1040",1,"ATL",14,2531,"Beasley Jr","Vic","LB",44,79,87,89,87,84,70,58,45,20,25,37,30,45,45,73,92,10,90,83,73,39,29,35,45,49,40,45,45,45,45,45,75,87,78,78,70,61,68,30,25,15,85,40,35,6,6,6,6,6,75,246,24,7013,"fc20a7e6-3b9d-4181-8aa4-c8c9aa38fa9d",1542388800986021888,"44i7e01dedsi69f4l2fhl6ctu8","Vic Beasley Jr","vicbeasleyjr","LBvicbeasleyjr",1
"1105",1,"ATL",14,9884,"Weatherspoon","Sean","LB",56,77,84,87,76,83,75,65,58,15,17,14,12,45,45,76,88,10,85,95,75,10,45,25,35,10,55,45,45,45,45,45,80,68,75,81,75,67,73,35,30,15,84,59,25,6,6,6,6,6,74,244,28,3127,"9f91b2ce-8eec-403b-98b9-a7d1ed19c987",1542388801285914624,"kgkos8cib5m931hqk35ggt49kc","Sean Weatherspoon","seanweatherspoon","LBseanweatherspoon",2
"1107",1,"ATL",14,28382,"Wheeler","Philip","LB",41,74,78,87,73,75,70,46,55,25,25,20,20,45,45,83,80,10,92,87,85,25,24,25,35,15,30,45,45,45,45,45,81,64,74,79,70,62,69,15,15,15,87,40,12,6,6,6,6,6,74,245,31,3149,"82564181-14e1-4176-b3de-3a035a0f0d48",1542388801294303232,"v93t8a3a6jruo80nf9bhsq30fc","Philip Wheeler","philipwheeler","LBphilipwheeler",3
"1109",1,"ATL",14,9809,"Worrilow","Paul","LB",55,74,83,89,74,76,82,61,55,27,25,29,19,45,45,81,80,12,91,97,78,40,35,32,45,35,36,45,45,45,45,45,69,62,69,81,82,55,64,20,15,15,78,50,15,6,6,6,6,6,72,230,26,6770,"261387d3-03fb-468b-a850-a2753c141451",1542388801302691840,"pkvno5sktfos7drljrki7h3dhc","Paul Worrilow","paulworrilow","LBpaulworrilow",4
"1069",1,"ATL",14,17677,"Jones","Deion","LB",45,71,88,89,70,87,66,56,51,25,24,19,19,26,20,77,83,10,87,82,78,27,29,32,26,32,38,27,44,44,44,43,63,69,82,84,66,70,77,40,35,15,78,44,18,6,6,6,6,6,73,222,21,8084,"45ef681e-eb38-4b35-a90f-c67acaa5aa43",1542388801121288192,"n61r6nt3vr5d0vhurfb88db8dc","Deion Jones","deionjones","LBdeionjones",5
"1087",1,"ATL",14,9795,"Reynolds","LaRoy","LB",53,67,84,89,82,76,61,60,60,30,30,20,20,45,45,78,88,10,88,85,76,44,35,27,40,30,40,45,45,45,45,45,70,54,75,83,61,64,71,25,15,15,87,54,15,6,6,6,6,6,73,243,25,6798,"2ab66392-c1cc-4205-885c-eb6c98fb90dd",1542388801206222848,"1nr8suq0f4maf75nvu3rvrcl6g","LaRoy Reynolds","laroyreynolds","LBlaroyreynolds",6
"1043",1,"ATL",14,17784,"Campbell","De'Vondre","LB",59,66,85,87,70,87,52,55,45,24,21,20,20,29,23,83,83,10,90,86,85,28,31,41,33,28,31,28,45,45,45,45,66,75,77,81,52,63,73,48,45,18,79,37,12,6,6,6,6,6,76,232,23,7935,"cbbd2c82-65a1-481f-a7be-63e7acbd3adb",1542388800999653376,"vsfbb5stqek5ui05tmohim0ph8","De'Vondre Campbell","devondrecampbell","LBdevondrecampbell",7
"1096",1,"ATL",14,2054,"Starr","Tyler","LB",52,64,73,85,76,88,53,45,54,28,22,21,23,45,45,72,73,11,94,83,74,57,26,44,55,40,35,45,45,45,45,45,63,82,63,82,53,62,73,30,35,15,72,48,25,6,6,6,6,6,77,250,25,6595,"82ea3e22-d6d0-42bb-9344-7048849a672d",1542388801246068736,"81tuh1j5nn2t8j9n3ikmrkgsio","Tyler Starr","tylerstarr","LBtylerstarr",8
"1079",1,"ATL",14,17894,"McLennan","Ivan","LB",48,61,82,89,75,80,45,56,45,25,25,20,20,45,45,76,85,10,85,89,78,35,33,45,44,35,30,45,45,45,45,45,60,74,73,78,45,52,68,25,22,15,75,44,12,6,6,6,6,6,76,233,23,8144,"8fa20aca-da4c-47a5-a81f-6274ba33e346",1542388801169522688,"e55mhm5pju5darnbrqs3mh6csc","Ivan McLennan","ivanmclennan","LBivanmclennan",9
"1092",1,"ATL",14,14233,"Schraeder","Ryan","OL",73,85,66,80,83,62,87,22,25,14,15,12,22,83,90,34,72,10,92,87,82,10,18,10,10,10,10,79,73,77,79,80,10,10,13,21,27,16,12,15,15,15,20,15,19,6,6,6,6,6,79,300,28,6767,"01fbe3c6-4e69-4852-bd98-27177293283b",1542388801228242944,"ka7nsuso8ovs14s8ggq1devls8","Ryan Schraeder","ryanschraeder","OLryanschraeder",1
"1074",1,"ATL",14,20067,"Mack","Alex","OL",51,84,62,78,90,61,87,29,55,17,30,19,16,85,82,26,20,10,98,90,88,50,15,55,52,25,25,92,90,86,94,88,10,10,26,32,21,7,12,15,15,15,20,10,15,6,6,6,6,6,76,311,30,1950,"b2a48213-b317-4104-8b67-5588301f3865",1542388801145405440,"f72g0b041letick04jo6t6ntvc","Alex Mack","alexmack","OLalexmack",2
"1072",1,"ATL",14,20107,"Levitre","Andy","OL",67,80,57,76,85,59,84,12,40,29,9,9,14,90,77,25,25,10,95,88,90,10,20,10,10,10,10,79,82,91,88,95,10,10,27,48,31,9,11,15,15,15,20,10,15,6,6,6,6,6,74,303,30,1884,"01733f9c-fbd9-46f1-bc01-d581bf401862",1542388801134919680,"37qt0kfiumlvuridc8j3vgum2g","Andy Levitre","andylevitre","OLandylevitre",4
"1075",1,"ATL",14,12349,"Matthews","Jake","OL",70,80,69,83,87,71,83,40,45,25,24,22,20,79,83,45,76,10,98,91,87,37,33,28,20,15,10,86,84,84,87,92,35,30,40,50,30,12,15,25,35,28,40,10,35,6,6,6,6,6,77,305,24,6514,"8e90e1e4-cfed-4e28-9693-f5c135b9840d",1542388801149599744,"lmc1qj2oj8m9es6pfuo6iq80vc","Jake Matthews","jakematthews","OLjakematthews",3
"1044",1,"ATL",14,27437,"Chester","Chris","OL",65,78,72,80,81,62,83,67,60,12,10,15,11,86,75,35,67,10,85,87,80,45,35,55,50,40,40,79,84,83,84,78,10,10,35,23,25,11,20,35,45,55,20,10,50,6,6,6,6,6,75,303,33,715,"2a0af8ce-3c41-46c4-8b4b-c0dd721aeea5",1542388801004896256,"de3t23e8eusupfhcabpbkan3ck","Chris Chester","chrischester","OLchrischester",5
"1048",1,"ATL",14,11484,"Compton","Tom","OL",76,73,69,80,90,57,69,29,35,31,16,27,15,79,77,35,79,10,94,86,85,19,15,10,10,10,10,82,81,73,76,64,40,30,32,45,21,11,11,15,15,15,40,10,15,6,6,6,6,6,77,308,27,5111,"2d1b6fb8-2a44-48d5-a32a-51467f68b4ec",1542388801023770624,"61ob8bi9r6bmgsd3ofhjmchufs","Tom Compton","tomcompton","OLtomcompton",6
"1060",1,"ATL",14,11830,"Harris","Bryce","OL",72,73,63,76,82,62,70,40,55,10,10,11,11,80,75,34,79,10,93,81,75,21,11,10,10,10,10,75,75,79,69,74,10,10,25,33,15,11,12,15,15,15,30,10,15,6,6,6,6,6,78,300,27,5852,"c5e3dc7f-e251-46e4-a6e8-ea6017af5027",1542388801079345152,"r6pe9j0ib5b23nc83rtpkhiurc","Bryce Harris","bryceharris","OLbryceharris",7
"1083",1,"ATL",14,10671,"Person","Mike","OL",68,70,67,79,79,58,77,32,40,11,15,18,18,74,78,30,45,10,90,74,70,10,25,10,10,10,10,74,74,82,74,81,10,10,28,35,26,12,19,15,15,15,25,10,15,6,6,6,6,6,76,299,28,4443,"596e9428-e5b0-483e-bef0-18d229cb7070",1542388801187348480,"560d7el092m0ntgofm002lb8ls","Mike Person","mikeperson","OLmikeperson",8
"1053",1,"ATL",14,2306,"Garland","Ben","OL",63,66,65,78,77,62,61,40,45,34,32,14,14,78,76,65,84,15,92,81,89,34,10,25,25,25,22,75,78,81,74,79,70,42,68,65,42,15,20,12,10,10,60,10,15,6,6,6,6,6,77,308,28,7127,"282c8adf-04d6-4708-93eb-29767e4beb5b",1542388801046839296,"dvv9nbvfeduo3dhqp72cm0q87o","Ben Garland","bengarland","OLbengarland",9
"1054",1,"ATL",14,2660,"Gibson","Laurence","OL",66,64,71,83,76,65,52,35,46,13,14,16,11,73,78,42,83,10,93,78,71,35,15,15,20,10,10,73,70,74,75,84,10,10,35,32,28,12,13,15,25,15,33,10,15,6,6,6,6,6,78,315,25,7474,"7bb02531-f7b9-43c5-9c30-3bff1a96beb5",1542388801052082176,"qskv55od19eqino69009qhe7l8","Laurence Gibson","laurencegibson","OLlaurencegibson",11
